iso,year,fsi_overall,fsi_security_apparatus,fsi_factionalized_elites,fsi_group_grievance,fsi_economy,fsi_economic_inequality,fsi_human_flight_brain_drain,fsi_state_legitimacy,fsi_public_services,fsi_human_rights,fsi_demographic_pressures,fsi_refugees_idps,fsi_external_intervention
MLT,2019,34.5,3.0,2.0,3.3,3.7,2.0,3.7,3.3,1.5,3.1,2.4,3.8,2.8
MLT,2020,33.593645802064856,2.7,2.0,3.0,3.4000000000000004,1.7,3.824204610299546,3.4,1.4227660588297515,3.100837778857045,2.5458373540785164,3.7,2.8
MLT,2021,36.2,2.4,2.0,2.7,4.0,2.0,3.7,3.1,2.4,3.3,3.7,3.8,3.1
MLT,2022,34.7,2.1,2.0,2.4,3.7,2.0,3.5,3.2,2.1,3.4,4.0,3.5,2.8
MHL,2006,19.4,1.0,1.0,2.0,2.9,4.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0
MHL,2007,73.65,6.35,5.4,5.0,6.4,7.15,8.0,6.800000000000001,5.9,3.7,7.25,3.5,8.2
MHL,2008,73.2,6.0,5.4,5.0,6.35,7.1,8.399999999999999,6.800000000000001,6.0,3.55,7.25,3.05,8.3
MHL,2009,71.65,5.65,5.5,4.85,6.199999999999999,6.9,8.25,6.6,5.9,3.85,6.85,3.05,8.05
MHL,2010,70.85,5.449999999999999,5.4,4.8,6.300000000000001,6.699999999999999,8.05,6.5,5.85,3.65,6.95,3.1,8.1
MHL,2011,70.7,5.45,5.35,4.5,6.300000000000001,6.9,8.15,6.25,5.800000000000001,3.35,7.05,3.1,8.55
MHL,2012,70.2,5.45,5.35,4.5,6.2,6.9,8.35,6.15,5.699999999999999,3.6,6.75,3.0,8.25
MHL,2013,70.80000000000001,5.45,5.35,4.5,6.7,7.0,8.600000000000001,6.15,5.55,3.8,6.949999999999999,2.8,7.95
MHL,2014,71.94999999999999,5.45,5.35,4.5,7.0,7.0,8.8,6.15,5.55,4.1,6.85,2.95,8.25
MHL,2015,70.85,5.15,5.35,4.25,7.3,6.9,8.95,6.1,5.35,3.8,6.65,2.6500000000000004,8.45
MHL,2016,72.35,4.85,5.35,4.25,7.75,6.8,9.35,5.7,5.65,3.8499999999999996,6.75,3.0,9.05
MHL,2017,71.75,4.65,5.35,4.25,7.550000000000001,6.6000000000000005,9.65,5.5,5.45,3.6999999999999997,6.4,3.3,9.35
MHL,2018,69.98397881978843,4.35,5.35,3.95,7.532420490485162,6.300000000000001,9.636100850159902,5.2,5.15,3.804236691365265,6.0,3.0862207877781134,9.625
MHL,2019,68.6,4.05,5.35,3.95,7.199999999999999,6.0,9.55,4.9,4.85,3.8499999999999996,5.699999999999999,3.4,9.8
MHL,2020,67.26613931877637,4.05,5.35,3.95,6.969377878920671,5.7,9.524999999999999,4.6000000000000005,4.941130654877159,3.580632216042777,5.6,3.1,9.899998568935754
MHL,2021,67.95,3.75,5.35,4.1,7.5,5.4,9.45,4.3,5.75,3.55,5.6,3.25,9.95
MHL,2022,67.9,3.65,5.35,4.25,7.9,5.2,9.35,4.4,5.7,3.5,5.5,3.55,9.55
MRT,2006,87.8,7.6,7.9,8.5,7.8,7.0,5.0,7.1,8.2,7.1,9.0,5.9,6.7
MRT,2007,86.7,7.4,7.9,8.0,7.8,7.0,5.0,6.8,8.1,7.1,8.7,6.2,6.7
MRT,2008,86.1,7.2,7.6,8.0,7.8,7.0,5.0,6.6,8.1,6.9,8.4,6.2,7.3
MRT,2009,88.7,7.9,8.0,8.2,7.8,7.0,5.0,7.0,8.5,7.1,8.7,6.2,7.3
MRT,2010,89.1,7.9,7.9,8.0,7.7,6.8,5.2,7.5,8.3,7.3,8.5,6.4,7.6
MRT,2011,88.0,7.9,7.9,7.8,7.3,6.5,5.5,7.3,7.9,7.0,8.2,6.8,7.9
MRT,2012,87.6,7.7,8.1,7.5,7.6,6.3,5.4,7.6,7.9,7.3,8.0,6.5,7.6
MRT,2013,91.7,7.8,8.2,7.2,8.0,6.5,5.7,7.7,8.4,7.4,8.5,8.3,7.9
MRT,2014,93.0,7.7,8.5,7.2,7.7,6.8,6.0,7.4,8.6,7.7,8.4,8.8,8.2
MRT,2015,94.9,7.4,8.8,6.9,8.0,7.1,6.3,7.9,8.9,8.0,8.6,8.5,8.5
MRT,2016,95.4,7.1,8.8,7.2,7.9,7.0,6.6,8.2,9.2,8.1,8.9,8.2,8.2
MRT,2017,93.7,6.9,8.8,7.0,7.7,6.8,6.9,8.0,9.0,7.9,8.7,8.0,8.0
MRT,2018,92.15282858350263,6.6000000000000005,8.8,6.7,7.4,6.5,7.2,8.155497785600774,8.767038339956763,7.8302924579451005,8.799999999999999,7.7,7.7
MRT,2019,90.1,6.3,8.8,7.0,7.1,6.2,6.9,8.3,8.6,7.5,8.5,7.4,7.4
MRT,2020,88.74246859603146,6.6,8.8,7.3,6.8,5.9,6.6000000000000005,8.0,8.390647077647277,7.2,8.451821518384193,7.6,7.1000000000000005
MRT,2021,89.10000000000001,6.3,8.8,7.3,7.1,6.4,6.5,7.9,8.7,6.9,8.5,7.9,6.8
MRT,2022,87.89999999999999,6.0,8.8,7.3,6.6,6.7,6.2,7.9,8.6,6.6,8.5,8.2,6.5
MUS,2006,41.9,4.0,3.0,3.5,3.1,6.0,2.0,5.1,4.5,4.7,3.0,1.0,2.0
MUS,2007,42.7,3.5,3.0,3.5,3.8,5.9,2.1,5.1,4.4,3.9,3.6,1.1,2.8
MUS,2008,42.4,3.5,3.0,3.5,3.8,5.9,2.1,5.1,4.1,3.9,3.6,1.1,2.8
MUS,2009,44.7,3.6,3.3,3.5,4.3,5.9,2.4,5.3,4.4,3.9,3.9,1.0,3.2
MUS,2010,44.4,3.7,3.3,3.5,4.1,5.7,2.6,5.1,4.2,3.7,3.7,1.2,3.6
MUS,2011,44.2,3.6,3.2,3.5,4.5,5.4,3.0,4.7,3.9,3.5,3.3,1.6,4.0
MUS,2012,44.7,3.6,3.2,3.5,4.2,5.1,3.3,4.4,3.9,3.8,3.6,1.9,4.3
MUS,2013,44.5,3.3,3.2,3.5,4.1,4.8,3.6,4.1,3.8,3.5,3.8,2.2,4.6
MUS,2014,46.1,3.1,3.2,3.5,4.4,4.6,3.9,3.8,4.1,3.7,4.4,2.5,4.9
MUS,2015,45.2,2.8,3.2,3.8,4.7,4.3,4.2,3.5,3.8,3.4,4.1,2.2,5.2
MUS,2016,43.2,2.5,3.2,3.8,4.2,4.0,4.1,3.2,3.5,3.6,3.8,2.4,4.9
MUS,2017,41.7,2.3,3.2,3.6,4.0,3.5,4.4,3.0,3.3,3.4,3.6,2.7,4.7
MUS,2018,40.49020053885572,1.9999999999999998,3.2,3.46692672330755,4.3,3.2,4.604406459498729,2.7,3.0,3.6999999999999997,3.3000000000000003,2.6188673560494395,4.4
MUS,2019,38.9,1.7,3.2,3.8,4.5,2.9,4.3,2.4,2.9,3.8,3.0,2.3,4.1
MUS,2020,37.18472003299283,1.5039479205735793,3.2,4.1,4.2,2.6,4.26089737788501,2.1,2.7128088227656093,3.8355853450287665,2.871480566739865,2.0,3.8
MUS,2021,38.10000000000001,1.2,3.2,4.4,5.4,2.7,4.2,2.1,3.2,3.6,2.9,1.7,3.5
MUS,2022,37.900000000000006,1.1,3.1,4.7,5.3,2.8,4.1,2.1,3.1,3.5,3.0,1.9,3.2
MEX,2006,73.1,6.0,4.7,6.1,6.3,8.3,7.0,5.9,6.0,5.1,7.2,4.3,6.2
MEX,2007,72.6,6.1,4.8,6.1,6.2,8.4,7.0,6.1,5.7,5.1,6.9,4.0,6.2
MEX,2008,72.2,5.8,4.8,5.8,6.0,8.4,7.0,6.1,5.7,5.1,7.0,4.0,6.5
MEX,2009,75.4,7.0,5.0,5.9,6.1,8.2,7.0,6.8,6.0,5.5,7.0,4.3,6.6
MEX,2010,76.1,7.5,5.5,5.8,6.5,8.0,6.8,6.6,5.8,5.8,6.8,4.1,6.9
MEX,2011,75.1,7.9,5.2,6.1,6.0,7.7,6.5,6.6,5.8,5.9,6.5,4.2,6.7
MEX,2012,73.6,7.7,5.2,5.8,5.7,7.5,6.2,6.6,6.1,6.2,6.0,4.2,6.4
MEX,2013,73.1,7.9,5.2,6.1,5.2,7.2,5.9,6.1,6.6,6.3,6.5,4.0,6.1
MEX,2014,71.1,7.6,5.1,6.1,4.9,6.9,5.6,5.8,6.3,6.0,6.7,4.3,5.8
MEX,2015,71.9,8.0,5.1,6.4,4.6,6.6,5.8,5.9,6.8,6.5,6.2,4.4,5.5
MEX,2016,70.4,8.0,5.1,6.7,4.4,6.3,5.5,6.2,6.5,6.2,6.2,4.1,5.2
MEX,2017,74.3,8.4,5.4,7.2,4.9,6.1,5.8,6.5,6.8,6.5,6.1,5.1,5.5
MEX,2018,71.5181435915789,8.5,5.4,6.9,4.718143591578897,5.8,5.5,6.2,6.5,6.2,5.8,4.8,5.2
MEX,2019,69.7,8.8,5.4,6.6,4.5,5.5,5.3,5.9,6.2,5.9,5.5,4.8,5.2
MEX,2020,67.19999999999999,8.8,5.4,6.3,4.2,5.0,5.0,5.6000000000000005,5.9,6.0,5.2,4.8999999999999995,4.9
MEX,2021,69.89999999999999,8.5,5.4,6.3,5.0,5.3,4.9,5.5,6.9,5.8,6.7,5.0,4.6
MEX,2022,70.3,8.6,5.9,6.4,4.5,5.4,4.6,6.0,6.6,5.5,7.2,5.3,4.3
FSM,2006,19.4,1.0,1.0,2.0,2.9,4.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0
FSM,2007,73.5,6.0,5.4,5.0,6.5,7.1,8.1,6.9,7.1,2.5,7.7,3.2,8.0
FSM,2008,74.0,5.7,5.4,5.0,6.6,7.3,8.6,6.9,7.2,2.5,7.7,2.9,8.2
FSM,2009,71.9,5.3,5.5,4.5,6.6,7.0,8.3,6.6,6.8,3.0,7.2,3.1,8.0
FSM,2010,70.6,5.1,5.5,4.5,6.4,6.8,8.1,6.6,6.6,2.8,7.0,3.1,8.1
FSM,2011,71.9,5.4,5.6,4.2,6.7,7.2,8.0,6.3,6.9,2.5,7.1,3.5,8.5
FSM,2012,71.9,5.4,5.6,4.2,7.0,7.5,8.1,6.3,6.6,2.8,6.8,3.4,8.2
FSM,2013,72.9,5.4,5.6,4.2,7.5,8.0,8.4,6.3,6.3,3.1,7.1,3.1,7.9
FSM,2014,74.6,5.4,5.6,4.2,7.8,8.3,8.7,6.3,6.0,3.4,7.2,3.5,8.2
FSM,2015,73.5,5.1,5.6,4.0,8.1,8.4,9.0,6.0,5.7,3.1,7.1,3.2,8.3
FSM,2016,77.1,4.8,5.6,4.0,9.0,8.5,9.5,5.7,6.2,3.4,7.6,3.6,9.2
FSM,2017,76.4,4.6,5.6,4.0,8.8,8.3,9.8,5.5,6.0,3.3,7.1,3.9,9.5
FSM,2018,74.4370879237946,4.3,5.6,3.7,8.5,8.0,9.9,5.2,5.7,3.587087923794613,6.6,3.6,9.75
FSM,2019,73.0,4.0,5.6,3.7,8.2,7.7,9.6,4.9,5.4,3.8,6.3,3.9,9.9
FSM,2020,71.23563007855653,4.0,5.6,3.7,7.8999999999999995,7.4,9.299999999999999,4.6000000000000005,5.640305681759539,3.545324396796988,6.0,3.6,9.95
FSM,2021,71.7,3.7,5.6,3.7,8.5,7.1,9.0,4.3,6.7,3.5,6.0,3.6,10.0
FSM,2022,71.0,3.4,5.6,3.7,8.8,6.8,8.7,4.4,6.5,3.5,6.1,3.9,9.6
MDA,2006,82.5,5.5,6.8,7.3,7.5,7.5,8.0,7.4,7.0,6.8,7.0,4.7,7.0
MDA,2007,85.7,6.3,7.5,7.3,7.5,7.5,8.4,7.9,7.1,6.8,7.0,4.7,7.7
MDA,2008,85.7,6.5,7.7,7.3,7.2,7.2,8.4,8.3,7.0,7.1,7.0,4.7,7.3
MDA,2009,85.1,8.0,8.0,7.1,6.8,7.0,8.0,8.1,6.7,7.0,6.6,4.2,7.6
MDA,2010,83.8,7.8,8.0,6.9,7.0,6.8,7.8,7.9,6.7,6.8,6.4,4.3,7.4
MDA,2011,81.2,7.8,8.0,6.6,6.7,6.5,7.5,7.6,6.3,6.5,6.1,4.4,7.2
MDA,2012,78.7,7.5,8.0,6.3,6.2,6.2,7.2,7.4,6.0,6.2,5.8,4.7,7.2
MDA,2013,76.5,7.2,7.7,6.0,6.4,5.9,6.9,6.9,5.7,6.0,5.9,5.0,6.9
MDA,2014,75.1,6.9,7.8,6.2,6.6,5.6,6.6,6.6,5.4,5.7,5.6,4.7,7.4
MDA,2015,73.0,6.6,7.8,6.5,6.3,5.3,6.4,6.3,5.4,5.4,5.3,4.4,7.3
MDA,2016,73.2,6.3,8.3,7.0,6.6,5.0,6.3,6.8,5.1,5.1,5.0,4.1,7.6
MDA,2017,72.0,6.1,8.3,7.3,6.4,4.8,6.6,6.6,4.9,4.9,4.8,3.9,7.4
MDA,2018,69.54603613998039,5.8,8.3,7.314764946694693,6.1000000000000005,4.5,6.388532468382307,6.6,4.7427387249033925,4.6000000000000005,4.5,3.6,7.1000000000000005
MDA,2019,67.1,5.5,8.3,7.0,5.8,4.2,6.7,6.3,4.5,4.6,4.2,3.3,6.8
MDA,2020,65.97954327737929,5.373892370374437,8.3,6.7,5.5,3.9000000000000004,7.0,6.0,4.7060704179532,4.799580489051664,3.9000000000000004,3.3,6.5
MDA,2021,67.0,5.1,8.3,6.4,5.9,3.8,7.5,5.7,5.2,4.5,5.4,3.0,6.2
MDA,2022,64.5,4.8,7.8,6.1,5.4,3.9,7.8,5.2,4.9,4.2,5.7,2.8,5.9
MNG,2006,58.4,4.7,5.0,4.1,4.5,5.7,2.0,6.2,5.3,6.7,6.0,1.0,7.2
MNG,2007,58.4,4.8,4.9,4.1,5.2,5.4,2.1,6.0,5.3,6.7,6.0,1.0,6.9
MNG,2008,57.8,4.8,4.7,4.1,5.5,5.4,2.1,6.0,5.3,6.2,5.8,1.0,6.9
MNG,2009,61.9,5.0,5.7,4.3,5.9,5.8,2.3,6.7,5.5,6.6,5.8,1.2,7.1
MNG,2010,60.1,4.8,5.3,4.3,5.7,5.9,2.3,6.2,5.3,6.4,5.6,1.4,6.9
MNG,2011,59.6,5.0,5.5,4.0,5.3,6.2,1.9,5.9,5.6,6.0,5.5,1.6,7.1
MNG,2012,58.7,4.7,5.5,3.7,5.2,6.0,2.2,5.6,5.6,5.7,5.8,1.9,6.8
MNG,2013,57.8,4.4,5.5,3.7,4.7,6.3,2.5,5.3,5.7,5.4,5.5,2.2,6.5
MNG,2014,58.1,4.3,5.5,4.0,4.6,6.5,2.8,4.8,6.0,5.1,5.8,2.5,6.2
MNG,2015,57.0,4.0,5.5,4.3,4.3,6.4,3.1,4.5,5.7,4.8,5.5,2.4,6.5
MNG,2016,56.6,3.7,5.5,4.0,5.0,6.1,3.0,4.2,5.6,4.7,5.3,2.7,6.8
MNG,2017,56.7,3.6,5.5,3.8,5.0,6.4,3.3,4.0,5.4,4.5,5.1,3.0,7.1
MNG,2018,54.87347128912537,3.3000000000000003,5.5,3.5,4.9,6.1000000000000005,3.507928768665793,4.0,5.1000000000000005,4.4000965522751,4.837307420494513,2.7,7.028138547689965
MNG,2019,54.1,3.2,5.5,3.2,4.8,5.8,3.8,4.1,4.8,4.2,4.9,2.6,7.2
MNG,2020,51.93521252189043,3.215392633825828,5.5,2.9000000000000004,4.5,5.5,3.9624470714356135,3.8,4.720149372556243,3.967776260993986,4.669447183078759,2.3,6.9
MNG,2021,52.300000000000004,2.9,5.5,2.6,5.1,5.2,4.2,3.8,5.2,4.0,4.7,2.5,6.6
MNG,2022,51.6,2.6,5.5,2.4,5.0,5.1,4.3,3.8,4.9,4.1,5.0,2.6,6.3
MNE,2006,68.6,5.5,4.5,4.5,7.0,6.0,7.0,7.0,6.9,5.5,6.0,2.7,6.0
MNE,2007,55.6,4.8,6.0,5.8,4.0,4.3,2.5,4.5,3.6,5.6,5.4,4.1,5.0
MNE,2008,55.8,4.6,6.0,6.1,4.0,4.3,2.5,4.3,3.6,5.6,5.4,4.1,5.3
MNE,2009,58.0,4.7,6.0,6.4,4.6,4.6,2.5,4.7,4.0,5.5,5.1,4.1,5.8
MNE,2010,57.3,4.5,5.9,6.6,4.9,4.4,2.7,4.5,3.8,5.3,4.9,4.2,5.6
MNE,2011,56.3,4.8,6.2,6.4,5.2,4.1,2.4,4.3,3.6,5.0,4.5,4.5,5.3
MNE,2012,55.5,4.9,6.2,6.5,4.9,3.8,2.7,4.5,3.9,4.7,4.2,4.2,5.0
MNE,2013,54.4,4.6,6.2,6.5,4.6,3.5,3.0,4.2,3.6,4.4,3.9,4.5,5.3
MNE,2014,55.7,4.3,6.3,7.0,4.9,3.2,3.3,4.3,3.9,4.5,3.6,4.8,5.6
MNE,2015,54.2,4.0,6.3,7.3,4.6,2.9,3.6,4.0,3.6,4.2,3.3,4.5,5.9
MNE,2016,55.2,3.7,6.5,7.6,4.9,2.6,3.7,4.8,3.3,4.1,3.0,4.8,6.2
MNE,2017,55.7,4.0,6.5,7.9,5.2,2.4,4.0,4.6,3.1,4.1,2.8,4.6,6.5
MNE,2018,55.338419760815825,4.3,6.5,8.200000000000001,5.5,2.1,3.77810643577133,4.3,3.1954300850375925,3.864883240006903,2.5,4.3,6.8
MNE,2019,55.3,4.6,6.5,8.5,5.3,1.8,4.1,4.1,3.3,3.7,2.2,4.0,7.1
MNE,2020,55.46679468409825,4.8999999999999995,6.5,9.0,5.0,1.5370531926225364,4.3999999999999995,4.075656991970947,3.362947338053411,3.691137161451357,1.9000000000000001,3.7,7.3999999999999995
MNE,2021,58.49999999999999,4.6,6.5,9.1,6.0,2.0,4.7,3.6,4.4,3.4,3.9,3.4,6.9
MNE,2022,57.900000000000006,4.3,6.5,9.2,5.5,2.3,4.9,3.8,4.1,3.2,4.4,3.1,6.6
MAR,2006,76.5,5.6,5.5,6.9,6.5,7.0,6.2,8.0,5.7,6.6,6.5,8.0,4.0
MAR,2007,76.0,5.2,5.4,6.8,6.6,7.3,6.2,7.8,6.0,6.6,6.6,7.5,4.0
MAR,2008,75.8,5.1,5.7,6.8,6.6,7.6,6.2,7.3,6.0,6.6,6.6,7.1,4.2
MAR,2009,77.1,5.1,6.2,6.8,6.5,7.8,6.2,7.4,6.5,6.7,7.0,6.7,4.2
MAR,2010,77.0,5.4,6.2,6.6,6.5,7.6,6.4,7.2,6.6,6.8,6.8,6.6,4.3
MAR,2011,76.3,5.9,6.3,6.4,6.0,7.5,6.4,6.9,6.6,6.4,6.4,6.5,4.9
MAR,2012,76.1,6.6,6.6,6.8,5.6,7.2,6.7,6.6,6.2,6.4,6.1,6.2,5.2
MAR,2013,74.3,6.3,6.6,6.5,5.3,6.9,7.0,6.7,5.9,6.6,5.8,5.9,4.9
MAR,2014,74.4,6.0,6.6,6.8,5.6,6.6,7.3,6.6,5.9,6.5,5.7,5.6,5.2
MAR,2015,74.6,5.7,6.6,7.1,5.3,6.3,7.6,6.5,5.7,7.0,5.5,5.3,6.0
MAR,2016,74.2,5.4,6.6,7.4,5.0,6.4,7.9,6.8,5.4,7.0,5.0,5.6,5.7
MAR,2017,74.9,5.8,6.6,7.7,4.8,6.2,8.2,6.7,5.2,6.8,4.8,6.1,6.0
MAR,2018,74.00415254787698,5.5,6.6,8.2,5.1,5.9,8.02149619410298,6.882656353774001,4.9,6.5,4.8999999999999995,5.8,5.7
MAR,2019,73.0,5.2,6.6,8.5,5.2,5.4,7.9,6.8,4.8,6.2,4.6,5.9,5.8
MAR,2020,71.22105197870692,5.2143071702518835,6.6,8.8,5.17168670131114,5.1000000000000005,7.6000000000000005,6.830895471937364,4.604162635206544,5.9,4.3,5.6000000000000005,5.5
MAR,2021,71.5,4.9,6.6,8.5,6.2,5.0,7.5,6.8,5.1,5.6,4.8,5.3,5.2
MAR,2022,70.1,4.6,6.6,8.6,5.9,4.9,7.4,6.8,5.4,5.3,4.7,5.0,4.9
MOZ,2006,74.8,5.5,5.5,4.5,7.0,7.1,8.1,7.4,8.0,6.7,7.0,2.0,6.0
MOZ,2007,76.9,5.9,5.6,4.7,7.5,7.2,8.0,7.4,8.0,7.0,7.5,2.2,5.9
MOZ,2008,76.8,5.8,5.6,4.7,7.4,7.2,7.8,7.3,8.0,7.0,7.8,2.2,6.0
MOZ,2009,80.7,6.0,5.6,4.8,8.0,7.4,7.6,7.3,8.9,7.2,8.7,3.2,6.0
MOZ,2010,81.7,6.2,5.4,4.8,7.8,7.5,7.8,7.5,8.9,7.3,8.8,3.5,6.2
MOZ,2011,83.6,7.1,5.6,4.6,8.2,7.4,7.7,7.6,8.6,7.0,9.0,4.0,6.7
MOZ,2012,82.4,6.8,5.6,4.9,7.9,7.7,7.5,7.3,8.3,6.7,8.9,4.3,6.5
MOZ,2013,82.8,6.5,5.6,4.9,8.0,8.0,7.2,7.0,8.5,6.4,9.2,4.6,6.8
MOZ,2014,85.9,6.6,6.6,5.4,8.1,8.3,7.4,7.5,8.7,6.4,8.9,4.9,7.1
MOZ,2015,86.9,7.0,6.9,5.9,7.8,8.6,7.4,7.2,9.0,6.1,8.7,5.0,7.3
MOZ,2016,87.8,6.7,6.9,5.6,7.7,8.9,7.7,6.7,9.2,5.8,9.5,5.5,7.6
MOZ,2017,89.0,6.7,6.6,5.4,8.0,8.8,8.0,6.5,9.7,5.6,9.9,5.8,8.0
MOZ,2018,88.65413449837652,6.726179737340116,6.6,5.1000000000000005,8.3,9.100000000000001,8.028779023179137,6.4991757378572705,9.399999999999999,5.3,9.8,6.1,7.7
MOZ,2019,88.7,6.7,6.6,5.6,8.6,9.3,7.7,6.8,9.1,5.6,9.3,5.9,7.4
MOZ,2020,91.69371296150742,6.849035223109384,7.1,5.3,8.302586287881116,9.492917357087364,7.4,7.3,9.373286883147546,5.3,9.8,7.6,7.87588721028202
MOZ,2021,93.89999999999999,7.3,6.6,5.8,8.3,9.2,7.3,7.0,9.9,7.4,9.8,7.7,7.6
MOZ,2022,94.29999999999998,7.3,6.3,6.9,8.0,9.1,7.4,6.8,9.6,7.5,9.5,7.8,8.1
MMR,2006,96.5,9.0,8.0,9.0,7.1,9.0,6.0,9.2,8.2,9.8,8.9,8.8,3.5
MMR,2007,97.0,9.0,8.2,9.1,7.6,8.9,6.0,9.1,8.3,9.8,8.5,8.5,4.0
MMR,2008,100.3,9.3,8.7,9.5,7.6,9.0,6.0,9.5,8.3,9.9,8.5,8.5,5.5
MMR,2009,101.5,8.4,8.7,8.9,8.2,9.5,6.0,9.5,9.0,9.0,9.0,8.8,6.5
MMR,2010,99.4,8.2,8.2,8.7,8.2,9.3,6.3,9.6,8.5,9.1,8.5,8.3,6.5
MMR,2011,98.3,8.5,8.3,8.7,7.9,9.0,6.0,9.7,8.3,9.0,8.2,8.0,6.7
MMR,2012,96.2,7.5,8.6,8.7,7.6,8.7,5.7,9.4,8.4,8.6,7.9,8.2,6.9
MMR,2013,94.6,7.8,8.6,9.0,7.3,8.4,5.4,9.0,8.1,8.3,7.6,8.5,6.6
MMR,2014,94.3,8.0,8.6,9.3,7.0,8.1,5.3,9.3,8.3,8.0,7.3,8.2,6.9
MMR,2015,94.7,8.3,8.3,9.7,6.5,8.2,5.7,9.0,8.6,8.3,6.8,8.3,7.0
MMR,2016,96.3,8.4,8.6,9.9,6.4,7.9,6.0,8.7,8.7,8.6,7.3,8.3,7.5
MMR,2017,95.7,8.9,8.3,9.7,5.9,7.7,6.4,8.6,8.5,8.9,6.8,8.7,7.3
MMR,2018,96.09231014136056,9.0,8.3,9.799999999999999,5.6000000000000005,7.4,6.8923101413605625,8.6,8.6,9.0,6.3,9.2,7.3999999999999995
MMR,2019,94.3,8.7,8.0,9.8,5.3,7.1,6.9,8.3,8.3,9.3,5.8,9.1,7.7
MMR,2020,94.0,8.799999999999999,8.0,9.8,5.0,7.0,6.800000000000001,8.0,8.4,9.4,6.3,9.1,7.4
MMR,2021,93.79999999999998,8.9,8.3,9.9,4.8,7.1,6.5,8.1,8.9,9.1,6.3,8.8,7.1
MMR,2022,100.0,9.0,9.0,9.6,7.5,7.2,6.4,9.1,9.0,9.2,7.3,9.1,7.6
NAM,2006,70.7,5.5,3.5,5.5,5.5,8.0,8.0,4.5,7.8,5.8,5.7,4.9,6.0
NAM,2007,71.3,5.5,3.2,5.4,5.9,8.2,7.9,4.4,7.5,5.7,6.5,5.1,6.0
NAM,2008,72.9,5.5,3.2,5.4,6.0,8.9,7.6,4.7,7.1,6.0,7.2,5.0,6.3
NAM,2009,75.6,5.8,3.6,5.8,6.1,9.1,7.7,5.0,7.1,6.0,7.7,5.5,6.2
NAM,2010,74.5,5.6,3.7,5.6,6.5,8.9,7.5,4.8,6.9,5.8,7.5,5.7,6.0
NAM,2011,71.7,5.5,3.5,5.3,6.3,8.5,7.1,4.4,6.7,5.5,7.2,5.6,6.2
NAM,2012,71.0,5.2,3.5,5.6,6.4,8.5,6.8,4.4,6.6,5.2,7.1,5.3,6.3
NAM,2013,70.4,4.9,3.5,5.3,6.7,8.7,6.5,4.1,6.7,4.9,6.9,5.6,6.5
NAM,2014,71.5,4.6,3.5,5.6,6.8,8.4,6.8,4.1,7.0,4.6,7.1,5.8,7.2
NAM,2015,70.8,4.9,3.5,5.9,7.1,8.1,6.5,3.8,7.3,4.3,7.0,5.5,6.9
NAM,2016,71.1,5.2,3.5,6.0,7.0,8.4,6.8,3.5,7.6,4.0,7.3,5.2,6.6
NAM,2017,70.4,5.5,3.5,5.8,6.8,8.2,7.1,3.3,7.4,3.8,7.6,5.0,6.4
NAM,2018,68.81558956891207,5.2,3.5,5.5,7.1,7.8999999999999995,7.11200269124728,3.0035868776647856,7.1000000000000005,3.5,8.1,4.7,6.1000000000000005
NAM,2019,66.4,5.1,3.5,5.2,7.0,7.9,6.8,3.0,6.8,3.2,7.8,4.4,5.8
NAM,2020,65.09591525499161,5.0844581725986,3.5,4.9,6.933347397957134,7.6000000000000005,6.5,2.969021820413545,7.1,2.9000000000000004,7.909087864022327,4.2,5.5
NAM,2021,64.30000000000001,4.8,3.5,4.6,7.4,7.4,6.2,3.0,7.4,2.6,8.1,4.1,5.2
NAM,2022,62.9,4.5,3.5,4.3,7.1,7.3,6.1,3.1,7.5,2.3,8.4,3.9,4.9
NRU,2006,19.4,1.0,1.0,2.0,2.9,4.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0
NRU,2007,78.2375,6.6875,6.250000000000001,5.75,6.8,7.362500000000001,7.275,7.225,6.550000000000001,4.550000000000001,7.5625,3.825,8.4
NRU,2008,78.0,6.425,6.250000000000001,5.75,6.762499999999999,7.325,7.574999999999999,7.2749999999999995,6.625,4.4375,7.6125,3.4875,8.475000000000001
NRU,2009,76.1375,6.0375,6.125,5.5125,6.7250000000000005,7.175,7.4375,7.0249999999999995,6.525,4.6375,7.1375,3.5375,8.2625
NRU,2010,75.2875,5.8375,6.05,5.35,6.725,7.0,7.387499999999999,6.9,6.437499999999999,4.4375,7.2875000000000005,3.5250000000000004,8.35
NRU,2011,74.5,5.7625,6.012499999999999,5.075,6.625,7.175,7.387500000000001,6.6625,6.375,4.1375,7.262499999999999,3.45,8.6125
NRU,2012,74.05,5.7625,6.012499999999999,5.075,6.625,7.25,7.612499999999999,6.512499999999999,6.2250000000000005,4.25,6.9625,3.45,8.3125
NRU,2013,74.4,5.7625,6.012499999999999,5.075,6.9750000000000005,7.325,7.875000000000001,6.4375,6.1625,4.325,7.1375,3.325,8.0125
NRU,2014,75.5625,5.7625,6.012499999999999,5.075,7.125,7.4,8.100000000000001,6.3625,6.137499999999999,4.574999999999999,7.1875,3.5125,8.3125
NRU,2015,74.61250000000001,5.4625,6.062499999999999,4.8125,7.375,7.4,8.2875,6.4,5.9125,4.275,7.112500000000001,3.2125000000000004,8.337499999999999
