,date,topic_mid,value,topic_title,iso2,iso_d
51479,2010-12-01,/m/02lvj5,37,Lae,PG,PNG
51480,2011-01-01,/m/02lvj5,42,Lae,PG,PNG
51481,2011-02-01,/m/02lvj5,40,Lae,PG,PNG
51482,2011-03-01,/m/02lvj5,39,Lae,PG,PNG
51483,2011-04-01,/m/02lvj5,41,Lae,PG,PNG
51484,2011-05-01,/m/02lvj5,47,Lae,PG,PNG
51485,2011-06-01,/m/02lvj5,44,Lae,PG,PNG
51486,2011-07-01,/m/02lvj5,39,Lae,PG,PNG
51487,2011-08-01,/m/02lvj5,35,Lae,PG,PNG
51488,2011-09-01,/m/02lvj5,33,Lae,PG,PNG
51489,2011-10-01,/m/02lvj5,42,Lae,PG,PNG
51490,2011-11-01,/m/02lvj5,59,Lae,PG,PNG
51491,2011-12-01,/m/02lvj5,38,Lae,PG,PNG
51492,2012-01-01,/m/02lvj5,51,Lae,PG,PNG
51493,2012-02-01,/m/02lvj5,50,Lae,PG,PNG
51494,2012-03-01,/m/02lvj5,52,Lae,PG,PNG
51495,2012-04-01,/m/02lvj5,45,Lae,PG,PNG
51496,2012-05-01,/m/02lvj5,56,Lae,PG,PNG
51497,2012-06-01,/m/02lvj5,48,Lae,PG,PNG
51498,2012-07-01,/m/02lvj5,52,Lae,PG,PNG
51499,2012-08-01,/m/02lvj5,53,Lae,PG,PNG
51500,2012-09-01,/m/02lvj5,53,Lae,PG,PNG
51501,2012-10-01,/m/02lvj5,38,Lae,PG,PNG
51502,2012-11-01,/m/02lvj5,44,Lae,PG,PNG
51503,2012-12-01,/m/02lvj5,39,Lae,PG,PNG
51504,2013-01-01,/m/02lvj5,44,Lae,PG,PNG
51505,2013-02-01,/m/02lvj5,50,Lae,PG,PNG
51506,2013-03-01,/m/02lvj5,38,Lae,PG,PNG
51507,2013-04-01,/m/02lvj5,53,Lae,PG,PNG
51508,2013-05-01,/m/02lvj5,47,Lae,PG,PNG
51509,2013-06-01,/m/02lvj5,51,Lae,PG,PNG
51510,2013-07-01,/m/02lvj5,45,Lae,PG,PNG
51511,2013-08-01,/m/02lvj5,52,Lae,PG,PNG
51512,2013-09-01,/m/02lvj5,51,Lae,PG,PNG
51513,2013-10-01,/m/02lvj5,46,Lae,PG,PNG
51514,2013-11-01,/m/02lvj5,47,Lae,PG,PNG
51515,2013-12-01,/m/02lvj5,52,Lae,PG,PNG
51516,2014-01-01,/m/02lvj5,46,Lae,PG,PNG
51517,2014-02-01,/m/02lvj5,43,Lae,PG,PNG
51518,2014-03-01,/m/02lvj5,47,Lae,PG,PNG
51519,2014-04-01,/m/02lvj5,55,Lae,PG,PNG
51520,2014-05-01,/m/02lvj5,48,Lae,PG,PNG
51521,2014-06-01,/m/02lvj5,57,Lae,PG,PNG
51522,2014-07-01,/m/02lvj5,54,Lae,PG,PNG
51523,2014-08-01,/m/02lvj5,56,Lae,PG,PNG
51524,2014-09-01,/m/02lvj5,62,Lae,PG,PNG
51525,2014-10-01,/m/02lvj5,61,Lae,PG,PNG
51526,2014-11-01,/m/02lvj5,59,Lae,PG,PNG
51527,2014-12-01,/m/02lvj5,51,Lae,PG,PNG
51528,2015-01-01,/m/02lvj5,57,Lae,PG,PNG
51529,2015-02-01,/m/02lvj5,66,Lae,PG,PNG
51530,2015-03-01,/m/02lvj5,64,Lae,PG,PNG
51531,2015-04-01,/m/02lvj5,56,Lae,PG,PNG
51532,2015-05-01,/m/02lvj5,64,Lae,PG,PNG
51533,2015-06-01,/m/02lvj5,65,Lae,PG,PNG
51534,2015-07-01,/m/02lvj5,67,Lae,PG,PNG
51535,2015-08-01,/m/02lvj5,75,Lae,PG,PNG
51536,2015-09-01,/m/02lvj5,82,Lae,PG,PNG
51537,2015-10-01,/m/02lvj5,68,Lae,PG,PNG
51538,2015-11-01,/m/02lvj5,74,Lae,PG,PNG
51539,2015-12-01,/m/02lvj5,65,Lae,PG,PNG
51540,2016-01-01,/m/02lvj5,77,Lae,PG,PNG
51541,2016-02-01,/m/02lvj5,69,Lae,PG,PNG
51542,2016-03-01,/m/02lvj5,67,Lae,PG,PNG
51543,2016-04-01,/m/02lvj5,79,Lae,PG,PNG
51544,2016-05-01,/m/02lvj5,68,Lae,PG,PNG
51545,2016-06-01,/m/02lvj5,69,Lae,PG,PNG
51546,2016-07-01,/m/02lvj5,75,Lae,PG,PNG
51547,2016-08-01,/m/02lvj5,72,Lae,PG,PNG
51548,2016-09-01,/m/02lvj5,75,Lae,PG,PNG
51549,2016-10-01,/m/02lvj5,71,Lae,PG,PNG
51550,2016-11-01,/m/02lvj5,67,Lae,PG,PNG
51551,2016-12-01,/m/02lvj5,74,Lae,PG,PNG
51552,2017-01-01,/m/02lvj5,88,Lae,PG,PNG
51553,2017-02-01,/m/02lvj5,78,Lae,PG,PNG
51554,2017-03-01,/m/02lvj5,82,Lae,PG,PNG
51555,2017-04-01,/m/02lvj5,80,Lae,PG,PNG
51556,2017-05-01,/m/02lvj5,82,Lae,PG,PNG
51557,2017-06-01,/m/02lvj5,82,Lae,PG,PNG
51558,2017-07-01,/m/02lvj5,76,Lae,PG,PNG
51559,2017-08-01,/m/02lvj5,100,Lae,PG,PNG
51560,2017-09-01,/m/02lvj5,78,Lae,PG,PNG
51561,2017-10-01,/m/02lvj5,84,Lae,PG,PNG
51562,2017-11-01,/m/02lvj5,70,Lae,PG,PNG
51563,2017-12-01,/m/02lvj5,64,Lae,PG,PNG
51564,2018-01-01,/m/02lvj5,77,Lae,PG,PNG
51565,2018-02-01,/m/02lvj5,80,Lae,PG,PNG
51566,2018-03-01,/m/02lvj5,84,Lae,PG,PNG
51567,2018-04-01,/m/02lvj5,71,Lae,PG,PNG
51568,2018-05-01,/m/02lvj5,77,Lae,PG,PNG
51569,2018-06-01,/m/02lvj5,71,Lae,PG,PNG
51570,2018-07-01,/m/02lvj5,73,Lae,PG,PNG
51571,2018-08-01,/m/02lvj5,78,Lae,PG,PNG
51572,2018-09-01,/m/02lvj5,73,Lae,PG,PNG
51573,2018-10-01,/m/02lvj5,78,Lae,PG,PNG
51574,2018-11-01,/m/02lvj5,64,Lae,PG,PNG
51575,2018-12-01,/m/02lvj5,69,Lae,PG,PNG
51576,2019-01-01,/m/02lvj5,72,Lae,PG,PNG
51577,2019-02-01,/m/02lvj5,72,Lae,PG,PNG
51578,2019-03-01,/m/02lvj5,73,Lae,PG,PNG
51579,2019-04-01,/m/02lvj5,65,Lae,PG,PNG
51580,2019-05-01,/m/02lvj5,72,Lae,PG,PNG
51581,2019-06-01,/m/02lvj5,70,Lae,PG,PNG
51582,2019-07-01,/m/02lvj5,69,Lae,PG,PNG
51583,2019-08-01,/m/02lvj5,71,Lae,PG,PNG
51584,2019-09-01,/m/02lvj5,75,Lae,PG,PNG
51585,2019-10-01,/m/02lvj5,71,Lae,PG,PNG
51586,2019-11-01,/m/02lvj5,69,Lae,PG,PNG
51587,2019-12-01,/m/02lvj5,65,Lae,PG,PNG
51588,2020-01-01,/m/02lvj5,70,Lae,PG,PNG
51589,2020-02-01,/m/02lvj5,71,Lae,PG,PNG
51590,2020-03-01,/m/02lvj5,64,Lae,PG,PNG
51591,2020-04-01,/m/02lvj5,60,Lae,PG,PNG
51592,2020-05-01,/m/02lvj5,73,Lae,PG,PNG
51593,2020-06-01,/m/02lvj5,82,Lae,PG,PNG
51594,2020-07-01,/m/02lvj5,79,Lae,PG,PNG
51595,2020-08-01,/m/02lvj5,70,Lae,PG,PNG
51596,2020-09-01,/m/02lvj5,76,Lae,PG,PNG
51597,2020-10-01,/m/02lvj5,72,Lae,PG,PNG
51598,2020-11-01,/m/02lvj5,71,Lae,PG,PNG
51599,2020-12-01,/m/02lvj5,75,Lae,PG,PNG
51600,2021-01-01,/m/02lvj5,83,Lae,PG,PNG
51601,2021-02-01,/m/02lvj5,76,Lae,PG,PNG
51602,2021-03-01,/m/02lvj5,71,Lae,PG,PNG
51603,2021-04-01,/m/02lvj5,69,Lae,PG,PNG
51604,2021-05-01,/m/02lvj5,76,Lae,PG,PNG
51605,2021-06-01,/m/02lvj5,64,Lae,PG,PNG
51606,2021-07-01,/m/02lvj5,71,Lae,PG,PNG
51607,2021-08-01,/m/02lvj5,76,Lae,PG,PNG
51608,2021-09-01,/m/02lvj5,79,Lae,PG,PNG
51609,2021-10-01,/m/02lvj5,75,Lae,PG,PNG
51610,2021-11-01,/m/02lvj5,75,Lae,PG,PNG
51611,2021-12-01,/m/02lvj5,83,Lae,PG,PNG
51612,2022-01-01,/m/02lvj5,80,Lae,PG,PNG
51613,2022-02-01,/m/02lvj5,77,Lae,PG,PNG
51614,2022-03-01,/m/02lvj5,73,Lae,PG,PNG
51615,2022-04-01,/m/02lvj5,81,Lae,PG,PNG
51616,2022-05-01,/m/02lvj5,74,Lae,PG,PNG
51617,2022-06-01,/m/02lvj5,73,Lae,PG,PNG
51618,2022-07-01,/m/02lvj5,84,Lae,PG,PNG
51619,2022-08-01,/m/02lvj5,77,Lae,PG,PNG
51620,2022-09-01,/m/02lvj5,87,Lae,PG,PNG
51621,2022-10-01,/m/02lvj5,76,Lae,PG,PNG
51622,2022-11-01,/m/02lvj5,78,Lae,PG,PNG
51623,2022-12-01,/m/02lvj5,75,Lae,PG,PNG
51624,2005-01-01,/m/04xs0d,6,Kumanovo,MK,MKD
51625,2005-02-01,/m/04xs0d,6,Kumanovo,MK,MKD
51626,2005-03-01,/m/04xs0d,8,Kumanovo,MK,MKD
51627,2005-04-01,/m/04xs0d,7,Kumanovo,MK,MKD
51628,2005-05-01,/m/04xs0d,5,Kumanovo,MK,MKD
51629,2005-06-01,/m/04xs0d,7,Kumanovo,MK,MKD
51630,2005-07-01,/m/04xs0d,7,Kumanovo,MK,MKD
51631,2005-08-01,/m/04xs0d,8,Kumanovo,MK,MKD
51632,2005-09-01,/m/04xs0d,5,Kumanovo,MK,MKD
51633,2005-10-01,/m/04xs0d,5,Kumanovo,MK,MKD
51634,2005-11-01,/m/04xs0d,9,Kumanovo,MK,MKD
51635,2005-12-01,/m/04xs0d,5,Kumanovo,MK,MKD
51636,2006-01-01,/m/04xs0d,7,Kumanovo,MK,MKD
51637,2006-02-01,/m/04xs0d,11,Kumanovo,MK,MKD
51638,2006-03-01,/m/04xs0d,8,Kumanovo,MK,MKD
51639,2006-04-01,/m/04xs0d,7,Kumanovo,MK,MKD
51640,2006-05-01,/m/04xs0d,8,Kumanovo,MK,MKD
51641,2006-06-01,/m/04xs0d,9,Kumanovo,MK,MKD
51642,2006-07-01,/m/04xs0d,11,Kumanovo,MK,MKD
51643,2006-08-01,/m/04xs0d,7,Kumanovo,MK,MKD
51644,2006-09-01,/m/04xs0d,6,Kumanovo,MK,MKD
51645,2006-10-01,/m/04xs0d,9,Kumanovo,MK,MKD
51646,2006-11-01,/m/04xs0d,10,Kumanovo,MK,MKD
51647,2006-12-01,/m/04xs0d,5,Kumanovo,MK,MKD
51648,2007-01-01,/m/04xs0d,9,Kumanovo,MK,MKD
51649,2007-02-01,/m/04xs0d,8,Kumanovo,MK,MKD
51650,2007-03-01,/m/04xs0d,6,Kumanovo,MK,MKD
51651,2007-04-01,/m/04xs0d,5,Kumanovo,MK,MKD
51652,2007-05-01,/m/04xs0d,6,Kumanovo,MK,MKD
51653,2007-06-01,/m/04xs0d,6,Kumanovo,MK,MKD
51654,2007-07-01,/m/04xs0d,7,Kumanovo,MK,MKD
51655,2007-08-01,/m/04xs0d,7,Kumanovo,MK,MKD
51656,2007-09-01,/m/04xs0d,7,Kumanovo,MK,MKD
51657,2007-10-01,/m/04xs0d,6,Kumanovo,MK,MKD
51658,2007-11-01,/m/04xs0d,9,Kumanovo,MK,MKD
51659,2007-12-01,/m/04xs0d,6,Kumanovo,MK,MKD
51660,2008-01-01,/m/04xs0d,9,Kumanovo,MK,MKD
51661,2008-02-01,/m/04xs0d,7,Kumanovo,MK,MKD
51662,2008-03-01,/m/04xs0d,7,Kumanovo,MK,MKD
51663,2008-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51664,2008-05-01,/m/04xs0d,10,Kumanovo,MK,MKD
51665,2008-06-01,/m/04xs0d,11,Kumanovo,MK,MKD
51666,2008-07-01,/m/04xs0d,9,Kumanovo,MK,MKD
51667,2008-08-01,/m/04xs0d,10,Kumanovo,MK,MKD
51668,2008-09-01,/m/04xs0d,7,Kumanovo,MK,MKD
51669,2008-10-01,/m/04xs0d,11,Kumanovo,MK,MKD
51670,2008-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51671,2008-12-01,/m/04xs0d,8,Kumanovo,MK,MKD
51672,2009-01-01,/m/04xs0d,8,Kumanovo,MK,MKD
51673,2009-02-01,/m/04xs0d,8,Kumanovo,MK,MKD
51674,2009-03-01,/m/04xs0d,8,Kumanovo,MK,MKD
51675,2009-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51676,2009-05-01,/m/04xs0d,11,Kumanovo,MK,MKD
51677,2009-06-01,/m/04xs0d,9,Kumanovo,MK,MKD
51678,2009-07-01,/m/04xs0d,8,Kumanovo,MK,MKD
51679,2009-08-01,/m/04xs0d,7,Kumanovo,MK,MKD
51680,2009-09-01,/m/04xs0d,7,Kumanovo,MK,MKD
51681,2009-10-01,/m/04xs0d,8,Kumanovo,MK,MKD
51682,2009-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51683,2009-12-01,/m/04xs0d,8,Kumanovo,MK,MKD
51684,2010-01-01,/m/04xs0d,9,Kumanovo,MK,MKD
51685,2010-02-01,/m/04xs0d,6,Kumanovo,MK,MKD
51686,2010-03-01,/m/04xs0d,6,Kumanovo,MK,MKD
51687,2010-04-01,/m/04xs0d,9,Kumanovo,MK,MKD
51688,2010-05-01,/m/04xs0d,6,Kumanovo,MK,MKD
51689,2010-06-01,/m/04xs0d,6,Kumanovo,MK,MKD
51690,2010-07-01,/m/04xs0d,6,Kumanovo,MK,MKD
51691,2010-08-01,/m/04xs0d,8,Kumanovo,MK,MKD
51692,2010-09-01,/m/04xs0d,8,Kumanovo,MK,MKD
51693,2010-10-01,/m/04xs0d,7,Kumanovo,MK,MKD
51694,2010-11-01,/m/04xs0d,7,Kumanovo,MK,MKD
51695,2010-12-01,/m/04xs0d,8,Kumanovo,MK,MKD
51696,2011-01-01,/m/04xs0d,5,Kumanovo,MK,MKD
51697,2011-02-01,/m/04xs0d,7,Kumanovo,MK,MKD
51698,2011-03-01,/m/04xs0d,7,Kumanovo,MK,MKD
51699,2011-04-01,/m/04xs0d,9,Kumanovo,MK,MKD
51700,2011-05-01,/m/04xs0d,7,Kumanovo,MK,MKD
51701,2011-06-01,/m/04xs0d,9,Kumanovo,MK,MKD
51702,2011-07-01,/m/04xs0d,7,Kumanovo,MK,MKD
51703,2011-08-01,/m/04xs0d,8,Kumanovo,MK,MKD
51704,2011-09-01,/m/04xs0d,6,Kumanovo,MK,MKD
51705,2011-10-01,/m/04xs0d,8,Kumanovo,MK,MKD
51706,2011-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51707,2011-12-01,/m/04xs0d,8,Kumanovo,MK,MKD
51708,2012-01-01,/m/04xs0d,7,Kumanovo,MK,MKD
51709,2012-02-01,/m/04xs0d,8,Kumanovo,MK,MKD
51710,2012-03-01,/m/04xs0d,7,Kumanovo,MK,MKD
51711,2012-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51712,2012-05-01,/m/04xs0d,7,Kumanovo,MK,MKD
51713,2012-06-01,/m/04xs0d,9,Kumanovo,MK,MKD
51714,2012-07-01,/m/04xs0d,7,Kumanovo,MK,MKD
51715,2012-08-01,/m/04xs0d,7,Kumanovo,MK,MKD
51716,2012-09-01,/m/04xs0d,6,Kumanovo,MK,MKD
51717,2012-10-01,/m/04xs0d,9,Kumanovo,MK,MKD
51718,2012-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51719,2012-12-01,/m/04xs0d,8,Kumanovo,MK,MKD
51720,2013-01-01,/m/04xs0d,7,Kumanovo,MK,MKD
51721,2013-02-01,/m/04xs0d,9,Kumanovo,MK,MKD
51722,2013-03-01,/m/04xs0d,9,Kumanovo,MK,MKD
51723,2013-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51724,2013-05-01,/m/04xs0d,7,Kumanovo,MK,MKD
51725,2013-06-01,/m/04xs0d,7,Kumanovo,MK,MKD
51726,2013-07-01,/m/04xs0d,8,Kumanovo,MK,MKD
51727,2013-08-01,/m/04xs0d,7,Kumanovo,MK,MKD
51728,2013-09-01,/m/04xs0d,6,Kumanovo,MK,MKD
51729,2013-10-01,/m/04xs0d,6,Kumanovo,MK,MKD
51730,2013-11-01,/m/04xs0d,7,Kumanovo,MK,MKD
51731,2013-12-01,/m/04xs0d,8,Kumanovo,MK,MKD
51732,2014-01-01,/m/04xs0d,7,Kumanovo,MK,MKD
51733,2014-02-01,/m/04xs0d,7,Kumanovo,MK,MKD
51734,2014-03-01,/m/04xs0d,9,Kumanovo,MK,MKD
51735,2014-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51736,2014-05-01,/m/04xs0d,9,Kumanovo,MK,MKD
51737,2014-06-01,/m/04xs0d,8,Kumanovo,MK,MKD
51738,2014-07-01,/m/04xs0d,9,Kumanovo,MK,MKD
51739,2014-08-01,/m/04xs0d,8,Kumanovo,MK,MKD
51740,2014-09-01,/m/04xs0d,8,Kumanovo,MK,MKD
51741,2014-10-01,/m/04xs0d,9,Kumanovo,MK,MKD
51742,2014-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51743,2014-12-01,/m/04xs0d,8,Kumanovo,MK,MKD
51744,2015-01-01,/m/04xs0d,8,Kumanovo,MK,MKD
51745,2015-02-01,/m/04xs0d,9,Kumanovo,MK,MKD
51746,2015-03-01,/m/04xs0d,9,Kumanovo,MK,MKD
51747,2015-04-01,/m/04xs0d,9,Kumanovo,MK,MKD
51748,2015-05-01,/m/04xs0d,100,Kumanovo,MK,MKD
51749,2015-06-01,/m/04xs0d,14,Kumanovo,MK,MKD
51750,2015-07-01,/m/04xs0d,12,Kumanovo,MK,MKD
51751,2015-08-01,/m/04xs0d,11,Kumanovo,MK,MKD
51752,2015-09-01,/m/04xs0d,10,Kumanovo,MK,MKD
51753,2015-10-01,/m/04xs0d,10,Kumanovo,MK,MKD
51754,2015-11-01,/m/04xs0d,11,Kumanovo,MK,MKD
51755,2015-12-01,/m/04xs0d,10,Kumanovo,MK,MKD
51756,2016-01-01,/m/04xs0d,8,Kumanovo,MK,MKD
51757,2016-02-01,/m/04xs0d,8,Kumanovo,MK,MKD
51758,2016-03-01,/m/04xs0d,9,Kumanovo,MK,MKD
51759,2016-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51760,2016-05-01,/m/04xs0d,9,Kumanovo,MK,MKD
51761,2016-06-01,/m/04xs0d,8,Kumanovo,MK,MKD
51762,2016-07-01,/m/04xs0d,11,Kumanovo,MK,MKD
51763,2016-08-01,/m/04xs0d,8,Kumanovo,MK,MKD
51764,2016-09-01,/m/04xs0d,7,Kumanovo,MK,MKD
51765,2016-10-01,/m/04xs0d,8,Kumanovo,MK,MKD
51766,2016-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51767,2016-12-01,/m/04xs0d,9,Kumanovo,MK,MKD
51768,2017-01-01,/m/04xs0d,9,Kumanovo,MK,MKD
51769,2017-02-01,/m/04xs0d,8,Kumanovo,MK,MKD
51770,2017-03-01,/m/04xs0d,8,Kumanovo,MK,MKD
51771,2017-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51772,2017-05-01,/m/04xs0d,8,Kumanovo,MK,MKD
51773,2017-06-01,/m/04xs0d,8,Kumanovo,MK,MKD
51774,2017-07-01,/m/04xs0d,9,Kumanovo,MK,MKD
51775,2017-08-01,/m/04xs0d,10,Kumanovo,MK,MKD
51776,2017-09-01,/m/04xs0d,9,Kumanovo,MK,MKD
51777,2017-10-01,/m/04xs0d,8,Kumanovo,MK,MKD
51778,2017-11-01,/m/04xs0d,10,Kumanovo,MK,MKD
51779,2017-12-01,/m/04xs0d,7,Kumanovo,MK,MKD
51780,2018-01-01,/m/04xs0d,7,Kumanovo,MK,MKD
51781,2018-02-01,/m/04xs0d,10,Kumanovo,MK,MKD
51782,2018-03-01,/m/04xs0d,10,Kumanovo,MK,MKD
51783,2018-04-01,/m/04xs0d,8,Kumanovo,MK,MKD
51784,2018-05-01,/m/04xs0d,8,Kumanovo,MK,MKD
51785,2018-06-01,/m/04xs0d,8,Kumanovo,MK,MKD
51786,2018-07-01,/m/04xs0d,10,Kumanovo,MK,MKD
51787,2018-08-01,/m/04xs0d,10,Kumanovo,MK,MKD
51788,2018-09-01,/m/04xs0d,7,Kumanovo,MK,MKD
51789,2018-10-01,/m/04xs0d,8,Kumanovo,MK,MKD
51790,2018-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51791,2018-12-01,/m/04xs0d,9,Kumanovo,MK,MKD
51792,2019-01-01,/m/04xs0d,9,Kumanovo,MK,MKD
51793,2019-02-01,/m/04xs0d,8,Kumanovo,MK,MKD
51794,2019-03-01,/m/04xs0d,8,Kumanovo,MK,MKD
51795,2019-04-01,/m/04xs0d,9,Kumanovo,MK,MKD
51796,2019-05-01,/m/04xs0d,9,Kumanovo,MK,MKD
51797,2019-06-01,/m/04xs0d,10,Kumanovo,MK,MKD
51798,2019-07-01,/m/04xs0d,10,Kumanovo,MK,MKD
51799,2019-08-01,/m/04xs0d,11,Kumanovo,MK,MKD
51800,2019-09-01,/m/04xs0d,17,Kumanovo,MK,MKD
51801,2019-10-01,/m/04xs0d,10,Kumanovo,MK,MKD
51802,2019-11-01,/m/04xs0d,10,Kumanovo,MK,MKD
51803,2019-12-01,/m/04xs0d,9,Kumanovo,MK,MKD
51804,2020-01-01,/m/04xs0d,9,Kumanovo,MK,MKD
51805,2020-02-01,/m/04xs0d,9,Kumanovo,MK,MKD
51806,2020-03-01,/m/04xs0d,8,Kumanovo,MK,MKD
51807,2020-04-01,/m/04xs0d,10,Kumanovo,MK,MKD
51808,2020-05-01,/m/04xs0d,8,Kumanovo,MK,MKD
51809,2020-06-01,/m/04xs0d,9,Kumanovo,MK,MKD
51810,2020-07-01,/m/04xs0d,9,Kumanovo,MK,MKD
51811,2020-08-01,/m/04xs0d,8,Kumanovo,MK,MKD
51812,2020-09-01,/m/04xs0d,8,Kumanovo,MK,MKD
51813,2020-10-01,/m/04xs0d,9,Kumanovo,MK,MKD
51814,2020-11-01,/m/04xs0d,8,Kumanovo,MK,MKD
51815,2020-12-01,/m/04xs0d,9,Kumanovo,MK,MKD
51816,2021-01-01,/m/04xs0d,9,Kumanovo,MK,MKD
51817,2021-02-01,/m/04xs0d,10,Kumanovo,MK,MKD
51818,2021-03-01,/m/04xs0d,9,Kumanovo,MK,MKD
51819,2021-04-01,/m/04xs0d,9,Kumanovo,MK,MKD
51820,2021-05-01,/m/04xs0d,9,Kumanovo,MK,MKD
51821,2021-06-01,/m/04xs0d,10,Kumanovo,MK,MKD
51822,2021-07-01,/m/04xs0d,12,Kumanovo,MK,MKD
51823,2021-08-01,/m/04xs0d,13,Kumanovo,MK,MKD
51824,2021-09-01,/m/04xs0d,9,Kumanovo,MK,MKD
51825,2021-10-01,/m/04xs0d,10,Kumanovo,MK,MKD
51826,2021-11-01,/m/04xs0d,10,Kumanovo,MK,MKD
51827,2021-12-01,/m/04xs0d,10,Kumanovo,MK,MKD
51828,2022-01-01,/m/04xs0d,11,Kumanovo,MK,MKD
51829,2022-02-01,/m/04xs0d,13,Kumanovo,MK,MKD
51830,2022-03-01,/m/04xs0d,10,Kumanovo,MK,MKD
51831,2022-04-01,/m/04xs0d,9,Kumanovo,MK,MKD
51832,2022-05-01,/m/04xs0d,10,Kumanovo,MK,MKD
51833,2022-06-01,/m/04xs0d,11,Kumanovo,MK,MKD
51834,2022-07-01,/m/04xs0d,12,Kumanovo,MK,MKD
51835,2022-08-01,/m/04xs0d,13,Kumanovo,MK,MKD
51836,2022-09-01,/m/04xs0d,10,Kumanovo,MK,MKD
51837,2022-10-01,/m/04xs0d,9,Kumanovo,MK,MKD
51838,2022-11-01,/m/04xs0d,9,Kumanovo,MK,MKD
51839,2022-12-01,/m/04xs0d,10,Kumanovo,MK,MKD
51840,2005-01-01,/m/02750z,24,Nouadhibou,MR,MRT
51841,2005-02-01,/m/02750z,0,Nouadhibou,MR,MRT
51842,2005-03-01,/m/02750z,48,Nouadhibou,MR,MRT
51843,2005-04-01,/m/02750z,24,Nouadhibou,MR,MRT
51844,2005-05-01,/m/02750z,45,Nouadhibou,MR,MRT
51845,2005-06-01,/m/02750z,20,Nouadhibou,MR,MRT
51846,2005-07-01,/m/02750z,0,Nouadhibou,MR,MRT
51847,2005-08-01,/m/02750z,30,Nouadhibou,MR,MRT
51848,2005-09-01,/m/02750z,14,Nouadhibou,MR,MRT
51849,2005-10-01,/m/02750z,46,Nouadhibou,MR,MRT
51850,2005-11-01,/m/02750z,19,Nouadhibou,MR,MRT
51851,2005-12-01,/m/02750z,16,Nouadhibou,MR,MRT
51852,2006-01-01,/m/02750z,16,Nouadhibou,MR,MRT
51853,2006-02-01,/m/02750z,39,Nouadhibou,MR,MRT
51854,2006-03-01,/m/02750z,31,Nouadhibou,MR,MRT
51855,2006-04-01,/m/02750z,22,Nouadhibou,MR,MRT
51856,2006-05-01,/m/02750z,46,Nouadhibou,MR,MRT
51857,2006-06-01,/m/02750z,39,Nouadhibou,MR,MRT
51858,2006-07-01,/m/02750z,16,Nouadhibou,MR,MRT
51859,2006-08-01,/m/02750z,34,Nouadhibou,MR,MRT
51860,2006-09-01,/m/02750z,25,Nouadhibou,MR,MRT
51861,2006-10-01,/m/02750z,10,Nouadhibou,MR,MRT
51862,2006-11-01,/m/02750z,43,Nouadhibou,MR,MRT
51863,2006-12-01,/m/02750z,13,Nouadhibou,MR,MRT
51864,2007-01-01,/m/02750z,23,Nouadhibou,MR,MRT
51865,2007-02-01,/m/02750z,56,Nouadhibou,MR,MRT
51866,2007-03-01,/m/02750z,18,Nouadhibou,MR,MRT
51867,2007-04-01,/m/02750z,27,Nouadhibou,MR,MRT
51868,2007-05-01,/m/02750z,16,Nouadhibou,MR,MRT
51869,2007-06-01,/m/02750z,33,Nouadhibou,MR,MRT
51870,2007-07-01,/m/02750z,29,Nouadhibou,MR,MRT
51871,2007-08-01,/m/02750z,18,Nouadhibou,MR,MRT
51872,2007-09-01,/m/02750z,18,Nouadhibou,MR,MRT
51873,2007-10-01,/m/02750z,33,Nouadhibou,MR,MRT
51874,2007-11-01,/m/02750z,27,Nouadhibou,MR,MRT
51875,2007-12-01,/m/02750z,34,Nouadhibou,MR,MRT
51876,2008-01-01,/m/02750z,24,Nouadhibou,MR,MRT
51877,2008-02-01,/m/02750z,13,Nouadhibou,MR,MRT
51878,2008-03-01,/m/02750z,11,Nouadhibou,MR,MRT
51879,2008-04-01,/m/02750z,29,Nouadhibou,MR,MRT
51880,2008-05-01,/m/02750z,13,Nouadhibou,MR,MRT
51881,2008-06-01,/m/02750z,21,Nouadhibou,MR,MRT
51882,2008-07-01,/m/02750z,21,Nouadhibou,MR,MRT
51883,2008-08-01,/m/02750z,31,Nouadhibou,MR,MRT
51884,2008-09-01,/m/02750z,15,Nouadhibou,MR,MRT
51885,2008-10-01,/m/02750z,22,Nouadhibou,MR,MRT
51886,2008-11-01,/m/02750z,27,Nouadhibou,MR,MRT
51887,2008-12-01,/m/02750z,19,Nouadhibou,MR,MRT
51888,2009-01-01,/m/02750z,18,Nouadhibou,MR,MRT
51889,2009-02-01,/m/02750z,20,Nouadhibou,MR,MRT
51890,2009-03-01,/m/02750z,51,Nouadhibou,MR,MRT
51891,2009-04-01,/m/02750z,19,Nouadhibou,MR,MRT
